t_sec,pack_num,marker,ch1,ch2,ch3,ch4
18.568982,4485,0,0.17843482946313577,0.1681699066432158,0.3001848221118943,0.3302080679270513
18.568982,4486,0,0.17845170950121916,0.16820924571502033,0.30024595264529236,0.33024883751055784
18.568982,4487,0,0.1784559056688783,0.1682207374923596,0.30026240352986516,0.33026366714853506
18.568982,4488,0,0.17843840574239073,0.1681782512948107,0.3002046108571051,0.3302191782346034
18.568982,4489,0,0.17842658017898766,0.16814773371183506,0.30017256739498066,0.3301884699167342
18.568982,4490,0,0.1784237668393071,0.16818182757406566,0.3002101898527428,0.33020759108981734
18.568982,4491,0,0.17842605565803027,0.16819160273736256,0.30022950176071955,0.3302214193696032
18.568982,4492,0,0.1784235761044135,0.1681441574325801,0.30018734934923447,0.3301946688007761
18.568982,4493,0,0.17844322179845407,0.16815622141460015,0.3001793861674268,0.33019204619598913
18.568982,4494,0,0.1784574792317505,0.16820929339874374,0.30022950176071955,0.3302290964490705
18.568982,4495,0,0.1784580991201547,0.1682309418091671,0.3002607345995462,0.330253272096834
18.570029,4496,0,0.1784393594168587,0.1681785850808745,0.30021324161104035,0.33021507743439105
18.570029,4497,0,0.17843840574239073,0.16816466143364187,0.3001793384837034,0.33019176009364876
18.570029,4498,0,0.17845695471079312,0.16820757678470136,0.3002288818723154,0.33022370818832636
18.570029,4499,0,0.1784571931294101,0.16822688869267813,0.30025854114826983,0.33024702552906865
18.570029,4500,0,0.17845695471079312,0.16820619395672276,0.3002357960122083,0.3302387762449206
18.570029,4501,0,0.17843883489590132,0.1681777744575767,0.3001786232278524,0.3302005338987542
18.570029,4502,0,0.17844455694270925,0.16819155505363914,0.30019907954519076,0.33020997527598733
18.570029,4503,0,0.17846839880440898,0.16822979739980548,0.3002659798091201,0.3302584696226845
18.687796,4504,0,0.1784401700401565,0.16818921855119257,0.3002273559931666,0.3302278089885387
18.687796,4505,0,0.17843039487685963,0.1681517391446006,0.30017600062306543,0.33018837454928734
18.687796,4506,0,0.1784497067848364,0.16818759730459698,0.30020747188050906,0.33021731856939085
18.687796,4507,0,0.17845237707334677,0.1682189731945938,0.30024738315699434,0.3302480745709835
18.687796,4508,0,0.1784410283471777,0.16819865992842567,0.3002327442539107,0.3302367735285378
18.687796,4509,0,0.17843392347239118,0.16816551974066304,0.30018272402806473,0.33020811561077473
18.687796,4510,0,0.1784488961615386,0.16818001559257648,0.30019040110753203,0.33021364692268906
18.687796,4511,0,0.17846057867377146,0.1682209759109766,0.30024580959412217,0.33024836067332386
18.688776,4512,0,0.17844469999387946,0.16820748141725456,0.3002434730916756,0.330240016021729
18.688776,4513,0,0.17843192075600842,0.1681795864390659,0.30019187930295743,0.33020802024332796
18.688776,4514,0,0.17844312643100727,0.1681785850808745,0.30018291476295833,0.33020926002013634
18.688776,4515,0,0.17845509504558052,0.1682205944411894,0.3002356529610381,0.33024378303587754
18.688776,4516,0,0.1784493253150492,0.16820824435682893,0.3002508640688025,0.3302433538823669
18.688776,4517,0,0.1784157082900526,0.16815893938683393,0.3001860142049793,0.3301950502705633
18.688776,4518,0,0.17842615102547707,0.1681452541582183,0.30016117098508815,0.33018160346056463
18.688776,4519,0,0.17844579671951763,0.16819279483044752,0.3002166271554017,0.330216984783327
18.689426,4520,0,0.17845404600366574,0.16822355083204016,0.30024943355710054,0.33024845604077063
18.689426,4521,0,0.17844479536132626,0.1681933193514049,0.30020742419678564,0.3302207041137522
18.689426,4522,0,0.17843711828185893,0.16816313555449308,0.30017490389742724,0.33019166472620193
18.689426,4523,0,0.1784590051108993,0.16821615985491326,0.3002247333883796,0.3302280950908791
18.689426,4524,0,0.17844584440324104,0.1682208328598064,0.30024895671986657,0.3302357721703464
18.689426,4525,0,0.17843363737005077,0.1681699066432158,0.30022130016029486,0.33021255019705087
18.689426,4526,0,0.1784397408866459,0.1681528835539622,0.3001811981489159,0.3301923799820529
18.689426,4527,0,0.17845194791983618,0.1681856422719376,0.3002045631733817,0.3302106428481149
18.690527,4528,0,0.17846534704611142,0.16823399356746463,0.3002607822832696,0.3302537966177914
18.690527,4529,0,0.17844469999387946,0.1681950836491707,0.3002284050350814,0.33023095611428305
18.690527,4530,0,0.17842691396505148,0.1681525974516218,0.30017161372051265,0.33019075873545733
18.690527,4531,0,0.17844694112887924,0.16818340113693783,0.30019836428933977,0.33020673278279616
18.690527,4532,0,0.1784490392127088,0.16821282199427529,0.30025057796646215,0.33024092201247357
18.690527,4533,0,0.17843835805866734,0.16820051959363824,0.30023703578901667,0.3302325296771553
18.690527,4534,0,0.17842591260686008,0.1681605129497061,0.30017914774880977,0.3301952886891803
18.690527,4535,0,0.17842143033686053,0.16816323092193988,0.30017290118104445,0.33018422606535164
18.748307,4536,0,0.1784394547843055,0.1682111053802329,0.30023665431922947,0.3302285719281131
18.748307,4537,0,0.17844188665419888,0.16819021990938396,0.3002426147846544,0.33023238662598503
18.748307,4538,0,0.17842324231834972,0.16815226366555802,0.30018291476295833,0.33019705298694607
18.748307,4539,0,0.1784473225986664,0.16817376902481115,0.30019769671721214,0.3302120256760935
18.748307,4540,0,0.17844241117515627,0.1681951790166175,0.3002294540769962,0.3302263307931133
18.748307,4541,0,0.1784235284206901,0.1681872158348098,0.3002272606257198,0.330218653713646
18.748307,4542,0,0.17843878721217793,0.16816504290342907,0.3002013683639139,0.3302073526712003
18.748307,4543,0,0.17844622587302825,0.16816084673576992,0.3001786709115758,0.3301936674425847
18.807837,4544,0,0.17844746564983663,0.16820037654246803,0.3002213955277417,0.330220322643965
18.807837,4545,0,0.1784417436030287,0.16821072391044573,0.3002533436224193,0.3302365351099208
18.807837,4546,0,0.1784142300946272,0.1681682853966202,0.3001914024657234,0.33019915107077563
